Ride_ID,Timestamp,Month,Pickup_Location,Dropoff_Location,Fare_NPR,Payment_Method,Weather,Is_Peak_Hour,Is_Bottleneck_Zone,Driver_Rating,Ride_Status
13317,6/21/2026 3:40,June,Kalanki,Thamel,298,Cash,Heavy Monsoon Rain,0,1,,Canceled
13318,7/12/2026 7:35,July,Koteshwor,Chabahil,387,Cash,Heavy Monsoon Rain,0,1,,Canceled
13319,7/7/2026 13:40,July,Balaju,Putalisadak,403,Khalti,Heavy Monsoon Rain,0,0,4.4,Completed
13320,8/28/2026 12:44,August,Putalisadak,Chabahil,300,Khalti,Cloudy,0,1,4,Completed
13321,6/22/2026 2:53,June,Kalanki,Bhaktapur-Suryabinayak,293,Khalti,Cloudy,0,1,3.9,Completed
13322,7/4/2026 16:27,July,Thamel,Chabahil,258,Esewa,Heavy Monsoon Rain,1,1,,Canceled
13323,8/5/2026 7:11,August,Bhaktapur-Suryabinayak,Balaju,321,Cash,Clear,0,0,4.5,Completed
13324,8/8/2026 22:06,August,Kalanki,Bhaktapur-Suryabinayak,400,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13325,6/23/2026 22:30,June,Putalisadak,Kalanki,208,Cash,Clear,0,1,3.9,Completed
13326,6/20/2026 15:17,June,Thamel,Chabahil,357,Cash,Heavy Monsoon Rain,0,1,3.7,Completed
13327,7/5/2026 6:59,July,Bhaktapur-Suryabinayak,Putalisadak,252,Cash,Cloudy,0,0,4.3,Completed
13328,7/8/2026 17:22,July,Thamel,Bhaktapur-Suryabinayak,646,Esewa,Heavy Monsoon Rain,1,0,3.8,Completed
13329,8/10/2026 11:37,August,Chabahil,Thamel,445,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
13330,7/30/2026 7:58,July,Balaju,Koteshwor,489,Khalti,Heavy Monsoon Rain,0,1,4.2,Completed
13331,6/3/2026 13:14,June,Bhaktapur-Suryabinayak,Chabahil,215,Esewa,Heavy Monsoon Rain,0,1,4.5,Completed
13332,6/6/2026 17:03,June,Putalisadak,Koteshwor,343,Khalti,Heavy Monsoon Rain,1,1,,Canceled
13333,8/31/2026 10:35,August,Balaju,Putalisadak,447,Esewa,Cloudy,1,0,3.7,Completed
13334,6/23/2026 10:41,June,Balaju,Thamel,317,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
13335,8/12/2026 15:32,August,Chabahil,Thamel,190,Cash,Cloudy,0,1,4.8,Completed
13336,7/12/2026 11:14,July,Balaju,Koteshwor,257,Khalti,Clear,1,1,3.6,Completed
13337,6/8/2026 19:10,June,Putalisadak,Bhaktapur-Suryabinayak,338,Khalti,Heavy Monsoon Rain,1,0,,Canceled
13338,8/8/2026 0:31,August,Kalanki,Lalitpur-Jhamsikhel,217,Esewa,Heavy Monsoon Rain,0,1,4.3,Completed
13339,6/12/2026 10:33,June,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,331,Fonepay,Heavy Monsoon Rain,1,0,4.9,Completed
13340,8/15/2026 22:13,August,Bhaktapur-Suryabinayak,Thamel,407,Fonepay,Heavy Monsoon Rain,0,0,4,Completed
13341,6/12/2026 13:21,June,Lalitpur-Jhamsikhel,Koteshwor,328,Khalti,Clear,0,1,4.2,Completed
13342,6/8/2026 19:53,June,Balaju,Koteshwor,218,Fonepay,Clear,1,1,,Canceled
13343,8/25/2026 2:48,August,Chabahil,Balaju,242,Cash,Heavy Monsoon Rain,0,1,,Canceled
13344,6/3/2026 3:35,June,Kalanki,Balaju,334,Cash,Heavy Monsoon Rain,0,1,4.8,Completed
13345,8/26/2026 16:41,August,Kalanki,Thamel,165,Fonepay,Cloudy,1,1,,Canceled
13346,7/24/2026 6:21,July,Balaju,Koteshwor,344,Khalti,Heavy Monsoon Rain,0,1,3.9,Completed
13347,6/5/2026 8:54,June,Kalanki,Chabahil,489,Cash,Heavy Monsoon Rain,0,1,4.8,Completed
13348,7/27/2026 5:03,July,Balaju,Chabahil,367,Khalti,Cloudy,0,1,3.7,Completed
13349,8/23/2026 23:08,August,Balaju,Thamel,246,Khalti,Clear,0,0,4.4,Completed
13350,6/15/2026 15:11,June,Chabahil,Bhaktapur-Suryabinayak,348,Fonepay,Clear,0,1,4,Completed
13351,8/14/2026 17:44,August,Chabahil,Balaju,161,Esewa,Cloudy,1,1,4.7,Completed
13352,7/3/2026 16:20,July,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,635,Fonepay,Heavy Monsoon Rain,1,0,4.3,Completed
13353,8/1/2026 4:58,August,Putalisadak,Kalanki,367,Esewa,Clear,0,1,4.6,Completed
13354,6/10/2026 23:25,June,Balaju,Bhaktapur-Suryabinayak,296,Esewa,Cloudy,0,0,3.9,Completed
13355,6/16/2026 2:33,June,Lalitpur-Jhamsikhel,Putalisadak,322,Esewa,Cloudy,0,0,3.8,Completed
13356,7/27/2026 20:16,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,233,Esewa,Heavy Monsoon Rain,0,0,,Canceled
13357,7/22/2026 23:07,July,Balaju,Putalisadak,168,Cash,Heavy Monsoon Rain,0,0,3.8,Completed
13358,7/27/2026 13:51,July,Thamel,Balaju,145,Cash,Cloudy,0,0,3.7,Completed
13359,8/20/2026 11:31,August,Thamel,Putalisadak,351,Cash,Clear,1,0,4,Completed
13360,6/25/2026 2:37,June,Koteshwor,Chabahil,227,Khalti,Cloudy,0,1,4.6,Completed
13361,7/11/2026 15:18,July,Putalisadak,Balaju,436,Esewa,Heavy Monsoon Rain,0,0,,Canceled
13362,7/19/2026 10:59,July,Lalitpur-Jhamsikhel,Koteshwor,421,Cash,Cloudy,1,1,4.1,Completed
13363,7/7/2026 11:52,July,Kalanki,Lalitpur-Jhamsikhel,634,Cash,Heavy Monsoon Rain,1,1,,Canceled
13364,6/26/2026 3:32,June,Koteshwor,Thamel,203,Khalti,Cloudy,0,1,,Canceled
13365,6/10/2026 0:10,June,Kalanki,Bhaktapur-Suryabinayak,232,Cash,Heavy Monsoon Rain,0,1,,Canceled
13366,7/21/2026 15:18,July,Lalitpur-Jhamsikhel,Koteshwor,230,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13367,8/19/2026 7:20,August,Thamel,Bhaktapur-Suryabinayak,259,Khalti,Heavy Monsoon Rain,0,0,,Canceled
13368,7/8/2026 0:27,July,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,230,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
13369,8/27/2026 6:21,August,Chabahil,Balaju,454,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13370,6/24/2026 22:17,June,Balaju,Kalanki,154,Fonepay,Cloudy,0,1,,Canceled
13371,8/26/2026 15:52,August,Balaju,Kalanki,404,Fonepay,Heavy Monsoon Rain,0,1,4.8,Completed
13372,6/26/2026 17:50,June,Thamel,Putalisadak,486,Esewa,Cloudy,1,0,,Canceled
13373,7/28/2026 18:06,July,Kalanki,Bhaktapur-Suryabinayak,317,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
13374,6/2/2026 17:38,June,Putalisadak,Lalitpur-Jhamsikhel,492,Khalti,Cloudy,1,0,,Canceled
13375,6/21/2026 20:23,June,Koteshwor,Lalitpur-Jhamsikhel,173,Khalti,Clear,0,1,3.9,Completed
13376,7/17/2026 18:50,July,Chabahil,Thamel,462,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
13377,7/24/2026 0:21,July,Koteshwor,Kalanki,266,Khalti,Heavy Monsoon Rain,0,1,3.8,Completed
13378,7/23/2026 3:15,July,Balaju,Putalisadak,393,Esewa,Heavy Monsoon Rain,0,0,3.9,Completed
13379,6/24/2026 8:22,June,Koteshwor,Chabahil,345,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13380,8/31/2026 12:34,August,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,359,Esewa,Heavy Monsoon Rain,0,0,4.7,Completed
13381,6/26/2026 6:07,June,Koteshwor,Thamel,231,Khalti,Cloudy,0,1,4.4,Completed
13382,6/19/2026 22:43,June,Kalanki,Balaju,509,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13383,6/8/2026 16:50,June,Thamel,Bhaktapur-Suryabinayak,339,Khalti,Cloudy,1,0,3.5,Completed
13384,7/2/2026 10:06,July,Putalisadak,Kalanki,215,Khalti,Cloudy,1,1,4.5,Completed
13385,7/3/2026 11:44,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,248,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
13386,6/26/2026 17:27,June,Kalanki,Putalisadak,371,Esewa,Cloudy,1,1,,Canceled
13387,8/29/2026 11:05,August,Chabahil,Bhaktapur-Suryabinayak,317,Cash,Heavy Monsoon Rain,1,1,,Canceled
13388,6/9/2026 16:17,June,Kalanki,Lalitpur-Jhamsikhel,425,Esewa,Clear,1,1,,Canceled
13389,8/3/2026 7:44,August,Kalanki,Thamel,488,Cash,Heavy Monsoon Rain,0,1,,Canceled
13390,8/10/2026 5:19,August,Thamel,Koteshwor,183,Esewa,Cloudy,0,1,4.9,Completed
13391,6/1/2026 23:27,June,Thamel,Kalanki,305,Fonepay,Cloudy,0,1,4.3,Completed
13392,7/1/2026 12:55,July,Putalisadak,Balaju,371,Fonepay,Heavy Monsoon Rain,0,0,3.6,Completed
13393,6/27/2026 23:33,June,Thamel,Balaju,342,Khalti,Cloudy,0,0,4.9,Completed
13394,6/9/2026 3:31,June,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,236,Khalti,Cloudy,0,0,4.3,Completed
13395,7/27/2026 12:29,July,Balaju,Bhaktapur-Suryabinayak,275,Esewa,Cloudy,0,0,3.9,Completed
13396,6/30/2026 2:44,June,Chabahil,Thamel,518,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13397,8/26/2026 11:24,August,Kalanki,Bhaktapur-Suryabinayak,169,Cash,Clear,1,1,4.2,Completed
13398,6/29/2026 21:30,June,Putalisadak,Koteshwor,265,Fonepay,Clear,0,1,3.7,Completed
13399,8/20/2026 2:39,August,Koteshwor,Putalisadak,195,Cash,Cloudy,0,1,4,Completed
13400,8/3/2026 17:50,August,Bhaktapur-Suryabinayak,Koteshwor,389,Esewa,Heavy Monsoon Rain,1,1,4.6,Completed
13401,8/21/2026 7:20,August,Kalanki,Balaju,176,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13402,7/26/2026 15:46,July,Chabahil,Balaju,261,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13403,7/29/2026 16:06,July,Lalitpur-Jhamsikhel,Thamel,629,Esewa,Heavy Monsoon Rain,1,0,,Canceled
13404,7/19/2026 15:05,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,323,Fonepay,Cloudy,0,0,4,Completed
13405,8/10/2026 17:54,August,Balaju,Lalitpur-Jhamsikhel,286,Esewa,Clear,1,0,4.3,Completed
13406,6/20/2026 18:17,June,Putalisadak,Chabahil,432,Esewa,Cloudy,1,1,4.9,Completed
13407,6/5/2026 20:52,June,Chabahil,Thamel,259,Cash,Heavy Monsoon Rain,0,1,4.8,Completed
13408,7/23/2026 18:01,July,Chabahil,Thamel,278,Esewa,Heavy Monsoon Rain,1,1,4.2,Completed
13409,7/9/2026 0:05,July,Balaju,Chabahil,197,Cash,Heavy Monsoon Rain,0,1,3.7,Completed
13410,6/29/2026 0:43,June,Chabahil,Bhaktapur-Suryabinayak,380,Esewa,Clear,0,1,,Canceled
13411,6/29/2026 6:10,June,Kalanki,Balaju,344,Esewa,Clear,0,1,4.6,Completed
13412,6/12/2026 9:27,June,Balaju,Bhaktapur-Suryabinayak,370,Cash,Heavy Monsoon Rain,1,0,4.6,Completed
13413,6/17/2026 16:26,June,Koteshwor,Putalisadak,326,Fonepay,Heavy Monsoon Rain,1,1,3.7,Completed
13414,8/3/2026 23:21,August,Chabahil,Thamel,274,Fonepay,Clear,0,1,4.8,Completed
13415,8/31/2026 17:27,August,Thamel,Balaju,328,Fonepay,Heavy Monsoon Rain,1,0,4.9,Completed
13416,6/10/2026 15:03,June,Bhaktapur-Suryabinayak,Kalanki,406,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13417,7/29/2026 23:35,July,Kalanki,Thamel,361,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13418,6/9/2026 5:49,June,Putalisadak,Chabahil,481,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13419,8/12/2026 14:03,August,Bhaktapur-Suryabinayak,Putalisadak,193,Fonepay,Clear,0,0,4.1,Completed
13420,8/5/2026 12:26,August,Balaju,Lalitpur-Jhamsikhel,246,Cash,Heavy Monsoon Rain,0,0,,Canceled
13421,7/24/2026 16:59,July,Putalisadak,Bhaktapur-Suryabinayak,222,Cash,Cloudy,1,0,4.6,Completed
13422,7/30/2026 12:53,July,Chabahil,Koteshwor,229,Fonepay,Heavy Monsoon Rain,0,1,3.9,Completed
13423,7/29/2026 21:05,July,Koteshwor,Putalisadak,260,Khalti,Heavy Monsoon Rain,0,1,4.1,Completed
13424,7/21/2026 11:12,July,Thamel,Kalanki,586,Esewa,Heavy Monsoon Rain,1,1,,Canceled
13425,7/28/2026 7:39,July,Bhaktapur-Suryabinayak,Chabahil,363,Khalti,Cloudy,0,1,4.6,Completed
13426,7/16/2026 13:33,July,Chabahil,Thamel,280,Khalti,Heavy Monsoon Rain,0,1,4.2,Completed
13427,8/2/2026 3:56,August,Bhaktapur-Suryabinayak,Putalisadak,159,Khalti,Cloudy,0,0,4.1,Completed
13428,8/25/2026 14:31,August,Kalanki,Koteshwor,259,Cash,Cloudy,0,1,4.3,Completed
13429,7/16/2026 13:18,July,Kalanki,Chabahil,456,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13430,7/27/2026 23:27,July,Koteshwor,Kalanki,466,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13431,7/7/2026 1:20,July,Balaju,Koteshwor,295,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13432,6/21/2026 22:11,June,Bhaktapur-Suryabinayak,Koteshwor,178,Esewa,Clear,0,1,5,Completed
13433,8/7/2026 3:28,August,Thamel,Kalanki,330,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13434,6/7/2026 19:52,June,Kalanki,Putalisadak,246,Fonepay,Heavy Monsoon Rain,1,1,5,Completed
13435,8/5/2026 2:35,August,Thamel,Lalitpur-Jhamsikhel,260,Cash,Heavy Monsoon Rain,0,0,,Canceled
13436,7/3/2026 16:39,July,Balaju,Putalisadak,416,Cash,Heavy Monsoon Rain,1,0,4.6,Completed
13437,6/28/2026 17:34,June,Balaju,Bhaktapur-Suryabinayak,322,Fonepay,Cloudy,1,0,,Canceled
13438,8/20/2026 1:48,August,Kalanki,Balaju,272,Fonepay,Clear,0,1,5,Completed
13439,6/20/2026 8:00,June,Bhaktapur-Suryabinayak,Kalanki,229,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13440,6/13/2026 7:50,June,Kalanki,Putalisadak,224,Cash,Heavy Monsoon Rain,0,1,,Canceled
13441,6/30/2026 15:36,June,Balaju,Bhaktapur-Suryabinayak,263,Fonepay,Clear,0,0,4.9,Completed
13442,8/20/2026 2:57,August,Balaju,Chabahil,260,Fonepay,Heavy Monsoon Rain,0,1,4.5,Completed
13443,7/23/2026 10:16,July,Bhaktapur-Suryabinayak,Kalanki,295,Cash,Heavy Monsoon Rain,1,1,,Canceled
13444,6/1/2026 4:04,June,Koteshwor,Balaju,223,Fonepay,Clear,0,1,3.9,Completed
13445,6/6/2026 14:32,June,Koteshwor,Thamel,339,Fonepay,Cloudy,0,1,4.5,Completed
13446,7/21/2026 7:11,July,Balaju,Chabahil,357,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13447,8/5/2026 15:20,August,Bhaktapur-Suryabinayak,Putalisadak,286,Fonepay,Cloudy,0,0,4.5,Completed
13448,8/19/2026 15:34,August,Balaju,Bhaktapur-Suryabinayak,244,Esewa,Clear,0,0,3.7,Completed
13449,7/1/2026 16:53,July,Putalisadak,Thamel,270,Khalti,Clear,1,0,,Canceled
13450,8/13/2026 14:42,August,Lalitpur-Jhamsikhel,Putalisadak,199,Fonepay,Cloudy,0,0,3.9,Completed
13451,6/12/2026 23:28,June,Bhaktapur-Suryabinayak,Koteshwor,513,Esewa,Heavy Monsoon Rain,0,1,4.2,Completed
13452,6/29/2026 13:08,June,Koteshwor,Balaju,192,Cash,Clear,0,1,5,Completed
13453,8/2/2026 7:47,August,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,150,Cash,Cloudy,0,0,4.2,Completed
13454,8/28/2026 18:03,August,Chabahil,Thamel,401,Esewa,Cloudy,1,1,4.1,Completed
13455,8/20/2026 0:58,August,Balaju,Putalisadak,193,Esewa,Heavy Monsoon Rain,0,0,,Canceled
13456,6/24/2026 2:16,June,Balaju,Putalisadak,425,Khalti,Heavy Monsoon Rain,0,0,,Canceled
13457,7/11/2026 1:57,July,Koteshwor,Putalisadak,267,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13458,6/27/2026 8:42,June,Balaju,Putalisadak,182,Fonepay,Cloudy,0,0,,Canceled
13459,8/8/2026 8:21,August,Balaju,Chabahil,302,Khalti,Heavy Monsoon Rain,0,1,3.6,Completed
13460,6/8/2026 13:31,June,Thamel,Lalitpur-Jhamsikhel,471,Esewa,Heavy Monsoon Rain,0,0,,Canceled
13461,6/3/2026 21:25,June,Putalisadak,Lalitpur-Jhamsikhel,257,Esewa,Heavy Monsoon Rain,0,0,4.7,Completed
13462,7/19/2026 7:45,July,Kalanki,Bhaktapur-Suryabinayak,284,Fonepay,Cloudy,0,1,4.7,Completed
13463,6/29/2026 20:39,June,Kalanki,Koteshwor,256,Khalti,Cloudy,0,1,3.8,Completed
13464,7/19/2026 20:28,July,Kalanki,Thamel,357,Cash,Heavy Monsoon Rain,0,1,4.8,Completed
13465,6/19/2026 5:55,June,Chabahil,Thamel,343,Cash,Clear,0,1,4.8,Completed
13466,7/26/2026 22:26,July,Kalanki,Balaju,348,Esewa,Heavy Monsoon Rain,0,1,3.6,Completed
13467,7/19/2026 8:24,July,Chabahil,Lalitpur-Jhamsikhel,459,Esewa,Heavy Monsoon Rain,0,1,3.8,Completed
13468,6/2/2026 0:13,June,Thamel,Kalanki,361,Fonepay,Clear,0,1,,Canceled
13469,7/18/2026 16:44,July,Balaju,Lalitpur-Jhamsikhel,605,Cash,Heavy Monsoon Rain,1,0,,Canceled
13470,7/28/2026 12:28,July,Balaju,Bhaktapur-Suryabinayak,340,Khalti,Heavy Monsoon Rain,0,0,,Canceled
13471,6/15/2026 6:43,June,Koteshwor,Chabahil,305,Esewa,Clear,0,1,4.9,Completed
13472,6/20/2026 18:27,June,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,491,Fonepay,Clear,1,0,,Canceled
13473,8/28/2026 22:40,August,Putalisadak,Kalanki,224,Cash,Cloudy,0,1,4.4,Completed
13474,7/12/2026 8:14,July,Lalitpur-Jhamsikhel,Kalanki,359,Khalti,Heavy Monsoon Rain,0,1,4.8,Completed
13475,8/26/2026 2:25,August,Chabahil,Thamel,148,Khalti,Clear,0,1,4.7,Completed
13476,8/5/2026 2:48,August,Balaju,Putalisadak,368,Esewa,Clear,0,0,4.2,Completed
13477,8/26/2026 4:48,August,Balaju,Putalisadak,477,Fonepay,Heavy Monsoon Rain,0,0,3.5,Completed
13478,6/14/2026 2:00,June,Thamel,Chabahil,302,Fonepay,Clear,0,1,,Canceled
13479,8/11/2026 7:39,August,Bhaktapur-Suryabinayak,Koteshwor,526,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13480,6/8/2026 1:01,June,Putalisadak,Koteshwor,141,Cash,Cloudy,0,1,4.7,Completed
13481,6/5/2026 18:34,June,Putalisadak,Koteshwor,270,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
13482,7/22/2026 12:51,July,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,351,Fonepay,Cloudy,0,0,3.8,Completed
13483,7/11/2026 1:05,July,Kalanki,Chabahil,175,Cash,Heavy Monsoon Rain,0,1,4.1,Completed
13484,8/28/2026 19:21,August,Balaju,Koteshwor,311,Cash,Heavy Monsoon Rain,1,1,,Canceled
13485,8/17/2026 5:52,August,Lalitpur-Jhamsikhel,Putalisadak,182,Khalti,Clear,0,0,4.9,Completed
13486,8/11/2026 19:10,August,Thamel,Chabahil,334,Fonepay,Heavy Monsoon Rain,1,1,3.8,Completed
13487,7/8/2026 14:05,July,Bhaktapur-Suryabinayak,Putalisadak,253,Khalti,Heavy Monsoon Rain,0,0,,Canceled
13488,7/11/2026 2:21,July,Chabahil,Bhaktapur-Suryabinayak,371,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13489,8/11/2026 18:22,August,Balaju,Bhaktapur-Suryabinayak,280,Cash,Heavy Monsoon Rain,1,0,,Canceled
13490,8/19/2026 13:40,August,Kalanki,Chabahil,232,Cash,Cloudy,0,1,,Canceled
13491,8/6/2026 13:34,August,Putalisadak,Balaju,172,Cash,Clear,0,0,5,Completed
13492,8/29/2026 17:14,August,Lalitpur-Jhamsikhel,Putalisadak,369,Esewa,Clear,1,0,,Canceled
13493,6/19/2026 23:31,June,Koteshwor,Chabahil,263,Cash,Clear,0,1,,Canceled
13494,6/21/2026 9:01,June,Chabahil,Lalitpur-Jhamsikhel,535,Khalti,Heavy Monsoon Rain,1,1,3.7,Completed
13495,8/7/2026 3:27,August,Lalitpur-Jhamsikhel,Chabahil,315,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13496,8/21/2026 15:12,August,Kalanki,Bhaktapur-Suryabinayak,191,Cash,Heavy Monsoon Rain,0,1,4.4,Completed
13497,7/22/2026 5:39,July,Koteshwor,Balaju,201,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13498,7/4/2026 3:00,July,Lalitpur-Jhamsikhel,Balaju,446,Cash,Heavy Monsoon Rain,0,0,3.8,Completed
13499,6/15/2026 8:29,June,Putalisadak,Thamel,130,Fonepay,Cloudy,0,0,,Canceled
13500,6/7/2026 23:39,June,Koteshwor,Lalitpur-Jhamsikhel,315,Khalti,Clear,0,1,3.6,Completed
13501,8/18/2026 23:48,August,Koteshwor,Thamel,319,Khalti,Heavy Monsoon Rain,0,1,4.8,Completed
13502,8/6/2026 19:26,August,Balaju,Chabahil,414,Esewa,Heavy Monsoon Rain,1,1,,Canceled
13503,6/10/2026 23:36,June,Lalitpur-Jhamsikhel,Chabahil,222,Fonepay,Cloudy,0,1,4.6,Completed
13504,6/17/2026 3:38,June,Kalanki,Chabahil,221,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13505,8/31/2026 12:59,August,Bhaktapur-Suryabinayak,Chabahil,532,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13506,7/8/2026 8:07,July,Chabahil,Lalitpur-Jhamsikhel,203,Fonepay,Cloudy,0,1,4.5,Completed
13507,8/22/2026 13:11,August,Thamel,Lalitpur-Jhamsikhel,224,Esewa,Cloudy,0,0,3.9,Completed
13508,8/12/2026 12:52,August,Chabahil,Balaju,313,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13509,7/18/2026 20:45,July,Thamel,Chabahil,287,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13510,7/29/2026 22:29,July,Lalitpur-Jhamsikhel,Balaju,368,Cash,Cloudy,0,0,4.1,Completed
13511,7/23/2026 1:59,July,Putalisadak,Chabahil,421,Khalti,Heavy Monsoon Rain,0,1,,Canceled
13512,8/30/2026 23:47,August,Chabahil,Putalisadak,256,Khalti,Cloudy,0,1,3.9,Completed
13513,7/14/2026 23:56,July,Koteshwor,Lalitpur-Jhamsikhel,272,Esewa,Clear,0,1,,Canceled
13514,6/22/2026 9:48,June,Thamel,Koteshwor,411,Esewa,Heavy Monsoon Rain,1,1,4.3,Completed
13515,8/8/2026 17:51,August,Balaju,Thamel,209,Cash,Heavy Monsoon Rain,1,0,,Canceled
13516,6/8/2026 21:58,June,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,268,Khalti,Heavy Monsoon Rain,0,0,4.9,Completed
13517,7/31/2026 1:48,July,Putalisadak,Lalitpur-Jhamsikhel,495,Cash,Heavy Monsoon Rain,0,0,,Canceled
13518,8/23/2026 3:13,August,Koteshwor,Putalisadak,199,Esewa,Clear,0,1,4.9,Completed
13519,8/5/2026 11:32,August,Kalanki,Chabahil,261,Cash,Cloudy,1,1,3.6,Completed
13520,8/28/2026 21:42,August,Putalisadak,Chabahil,131,Esewa,Cloudy,0,1,,Canceled
13521,6/17/2026 16:57,June,Thamel,Lalitpur-Jhamsikhel,478,Khalti,Clear,1,0,4.3,Completed
13522,6/5/2026 23:05,June,Bhaktapur-Suryabinayak,Balaju,251,Cash,Cloudy,0,0,3.9,Completed
13523,6/28/2026 19:49,June,Koteshwor,Putalisadak,566,Esewa,Heavy Monsoon Rain,1,1,,Canceled
13524,7/31/2026 10:52,July,Kalanki,Thamel,435,Khalti,Clear,1,1,5,Completed
13525,8/20/2026 22:13,August,Kalanki,Lalitpur-Jhamsikhel,298,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13526,6/7/2026 14:42,June,Kalanki,Balaju,280,Fonepay,Heavy Monsoon Rain,0,1,4.5,Completed
13527,6/29/2026 18:34,June,Kalanki,Bhaktapur-Suryabinayak,305,Khalti,Cloudy,1,1,4.2,Completed
13528,7/10/2026 14:45,July,Putalisadak,Lalitpur-Jhamsikhel,186,Fonepay,Heavy Monsoon Rain,0,0,3.9,Completed
13529,8/30/2026 10:52,August,Koteshwor,Kalanki,300,Khalti,Clear,1,1,4.2,Completed
13530,7/10/2026 19:53,July,Putalisadak,Kalanki,528,Cash,Heavy Monsoon Rain,1,1,,Canceled
13531,7/9/2026 4:23,July,Koteshwor,Bhaktapur-Suryabinayak,203,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13532,8/27/2026 11:22,August,Kalanki,Lalitpur-Jhamsikhel,330,Esewa,Cloudy,1,1,,Canceled
13533,6/30/2026 18:36,June,Bhaktapur-Suryabinayak,Putalisadak,222,Cash,Cloudy,1,0,4.3,Completed
13534,7/8/2026 19:46,July,Thamel,Chabahil,350,Cash,Heavy Monsoon Rain,1,1,,Canceled
13535,7/25/2026 11:09,July,Balaju,Lalitpur-Jhamsikhel,482,Cash,Heavy Monsoon Rain,1,0,,Canceled
13536,8/18/2026 14:14,August,Kalanki,Putalisadak,484,Esewa,Heavy Monsoon Rain,0,1,,Canceled
13537,8/2/2026 17:07,August,Kalanki,Bhaktapur-Suryabinayak,318,Cash,Cloudy,1,1,,Canceled
13538,6/6/2026 11:28,June,Bhaktapur-Suryabinayak,Chabahil,169,Cash,Clear,1,1,3.5,Completed
13539,6/13/2026 13:37,June,Putalisadak,Koteshwor,313,Cash,Heavy Monsoon Rain,0,1,4.4,Completed
13540,6/26/2026 17:57,June,Koteshwor,Lalitpur-Jhamsikhel,211,Khalti,Cloudy,1,1,,Canceled
13541,7/4/2026 4:40,July,Lalitpur-Jhamsikhel,Koteshwor,364,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
13542,6/21/2026 20:39,June,Chabahil,Bhaktapur-Suryabinayak,124,Khalti,Clear,0,1,4.1,Completed
13543,7/13/2026 6:14,July,Lalitpur-Jhamsikhel,Chabahil,273,Fonepay,Clear,0,1,4.2,Completed
13544,8/17/2026 19:58,August,Lalitpur-Jhamsikhel,Kalanki,379,Esewa,Heavy Monsoon Rain,1,1,4,Completed
13545,7/28/2026 3:34,July,Chabahil,Bhaktapur-Suryabinayak,225,Khalti,Cloudy,0,1,,Canceled
13546,7/1/2026 4:12,July,Koteshwor,Bhaktapur-Suryabinayak,254,Khalti,Heavy Monsoon Rain,0,1,,Canceled
